investor_id,age_group,gender,state,city_tier,sip_amount
3268,18-25,Male,Tamil Nadu,B30,2000
3269,26-35,Male,Rajasthan,B30,1000
3270,18-25,Male,Karnataka,B30,5000
3271,18-25,Male,Tamil Nadu,B30,2000
3272,18-25,Female,Maharashtra,T30,2000
3273,26-35,Male,Telangana,T30,2000
3274,36-45,Male,Tamil Nadu,T30,2000
3275,18-25,Female,Gujarat,T30,10000
3276,36-45,Male,Delhi,B30,2000
3277,26-35,Male,West Bengal,T30,5000
3278,26-35,Male,Karnataka,T30,5000
3279,18-25,Male,Maharashtra,T30,5000
3280,26-35,Male,Rajasthan,B30,5000
3281,36-45,Male,Rajasthan,T30,1000
3282,36-45,Male,Maharashtra,T30,10000
3283,36-45,Male,Karnataka,T30,5000
3284,26-35,Male,Delhi,T30,500
3285,46-55,Male,Karnataka,B30,2000
3286,26-35,Male,Karnataka,T30,2000
3287,36-45,Male,West Bengal,T30,1000
3288,26-35,Female,Delhi,T30,2000
3289,26-35,Male,Delhi,T30,10000
3290,36-45,Female,Gujarat,T30,10000
3291,36-45,Male,Punjab,T30,500
3292,36-45,Male,Telangana,T30,2000
3293,26-35,Male,Rajasthan,T30,2000
3294,26-35,Male,Maharashtra,T30,5000
3295,55+,Male,Delhi,T30,5000
3296,26-35,Female,West Bengal,T30,5000
3297,18-25,Female,Delhi,T30,2000
3298,26-35,Male,Karnataka,B30,10000
3299,26-35,Female,Telangana,T30,2000
3300,18-25,Female,Maharashtra,T30,500
3301,36-45,Male,UP,T30,2000
3302,36-45,Male,Maharashtra,B30,1000
3303,26-35,Female,Delhi,T30,2000
3304,55+,Male,Tamil Nadu,T30,5000
3305,36-45,Female,Delhi,T30,5000
3306,36-45,Male,Telangana,B30,2000
3307,36-45,Male,Karnataka,T30,5000
3308,36-45,Female,Gujarat,B30,1000
3309,18-25,Female,West Bengal,T30,10000
3310,36-45,Female,Rajasthan,T30,5000
3311,46-55,Male,UP,B30,10000
3312,18-25,Female,Karnataka,T30,500
3313,46-55,Male,UP,T30,1000
3314,36-45,Female,West Bengal,B30,500
3315,26-35,Female,West Bengal,T30,10000
3316,55+,Male,Maharashtra,T30,5000
3317,18-25,Male,Delhi,B30,500
3318,26-35,Female,West Bengal,T30,2000
3319,46-55,Male,Delhi,T30,2000
3320,26-35,Female,Karnataka,B30,5000
3321,36-45,Male,Karnataka,T30,1000
3322,36-45,Male,Delhi,B30,1000
3323,18-25,Male,Tamil Nadu,T30,2000
3324,26-35,Female,Tamil Nadu,B30,2000
3325,55+,Male,Maharashtra,T30,1000
3326,26-35,Male,Karnataka,T30,5000
3327,36-45,Female,Delhi,B30,1000
3328,26-35,Male,Tamil Nadu,T30,5000
3329,46-55,Male,Gujarat,T30,5000
3330,55+,Female,Maharashtra,T30,25000
3331,18-25,Male,Maharashtra,B30,1000
3332,36-45,Female,Delhi,T30,10000
3333,46-55,Male,Rajasthan,T30,5000
3334,46-55,Male,Karnataka,B30,10000
3335,26-35,Male,Karnataka,T30,500
3336,26-35,Male,Karnataka,T30,1000
3337,26-35,Male,Karnataka,T30,500
3338,36-45,Female,Punjab,T30,1000
3339,55+,Male,UP,T30,10000
3340,36-45,Male,Gujarat,B30,2000
3341,26-35,Female,Delhi,T30,5000
3342,18-25,Male,Karnataka,B30,2000
3343,55+,Female,West Bengal,T30,2000
3344,26-35,Male,Karnataka,T30,2000
3345,36-45,Female,Tamil Nadu,T30,2000
3346,36-45,Male,Maharashtra,B30,500
3347,46-55,Male,Maharashtra,T30,5000
3348,26-35,Female,Maharashtra,T30,1000
3349,26-35,Male,Gujarat,T30,5000
3350,46-55,Male,Maharashtra,B30,5000
3351,36-45,Male,Telangana,T30,1000
3352,18-25,Male,Delhi,T30,1000
3353,26-35,Male,Maharashtra,T30,2000
3354,26-35,Male,Rajasthan,T30,1000
3355,55+,Female,Karnataka,T30,1000
3356,26-35,Female,Karnataka,B30,1000
3357,46-55,Female,Delhi,T30,1000
3358,18-25,Male,Delhi,T30,1000
3359,26-35,Male,West Bengal,B30,500
3360,46-55,Female,Tamil Nadu,T30,10000
3361,46-55,Male,Karnataka,B30,5000
3362,26-35,Female,Karnataka,T30,2000
3363,26-35,Male,Maharashtra,B30,1000
3364,36-45,Female,Rajasthan,B30,5000
3365,18-25,Female,Telangana,T30,1000
3366,55+,Male,Rajasthan,T30,1000
3367,26-35,Male,Karnataka,T30,1000
3368,26-35,Female,Punjab,T30,5000
3369,18-25,Male,Tamil Nadu,T30,5000
3370,18-25,Male,Gujarat,T30,2000
3371,26-35,Female,Gujarat,B30,1000
3372,18-25,Female,West Bengal,T30,1000
3373,36-45,Male,West Bengal,T30,5000
3374,46-55,Male,Delhi,T30,2000
3375,18-25,Male,Delhi,T30,2000
3376,36-45,Male,UP,T30,5000
3377,46-55,Male,Maharashtra,T30,2000
3378,26-35,Male,Maharashtra,B30,500
3379,55+,Male,Delhi,T30,10000
3380,18-25,Male,Delhi,B30,5000
3381,26-35,Male,Tamil Nadu,T30,25000
3382,26-35,Female,Tamil Nadu,B30,10000
3383,55+,Female,Rajasthan,T30,2000
3384,26-35,Female,Maharashtra,B30,2000
3385,26-35,Female,Delhi,B30,1000
3386,46-55,Male,Karnataka,T30,5000
3387,55+,Male,Delhi,B30,2000
3388,55+,Female,UP,T30,1000
3389,36-45,Female,West Bengal,B30,25000
3390,36-45,Female,Karnataka,T30,5000
3391,26-35,Male,Maharashtra,T30,10000
3392,36-45,Male,Rajasthan,B30,1000
3393,26-35,Female,Karnataka,T30,2000
3394,36-45,Female,Tamil Nadu,B30,25000
3395,26-35,Male,West Bengal,B30,1000
3396,46-55,Male,Telangana,B30,2000
3397,18-25,Male,Maharashtra,B30,2000
3398,36-45,Male,Maharashtra,T30,500
3399,36-45,Male,Maharashtra,B30,1000
3400,26-35,Male,Gujarat,T30,1000
3401,18-25,Male,Maharashtra,T30,500
3402,18-25,Male,Karnataka,T30,1000
3403,55+,Female,West Bengal,T30,2000
3404,55+,Male,Gujarat,T30,500
3405,18-25,Female,Karnataka,T30,2000
3406,26-35,Male,West Bengal,T30,5000
3407,26-35,Female,Telangana,B30,1000
3408,26-35,Female,Maharashtra,T30,25000
3409,26-35,Female,West Bengal,B30,2000
3410,46-55,Female,Tamil Nadu,T30,2000
3411,46-55,Male,Delhi,T30,2000
3412,18-25,Female,Delhi,T30,2000
3413,36-45,Male,Rajasthan,B30,5000
3414,18-25,Female,Tamil Nadu,B30,1000
3415,36-45,Male,Maharashtra,T30,10000
3416,46-55,Male,Telangana,T30,10000
3417,36-45,Female,West Bengal,B30,2000
3418,26-35,Female,Karnataka,T30,5000
3419,55+,Male,Gujarat,T30,5000
3420,36-45,Female,Delhi,T30,2000
3421,26-35,Male,Delhi,T30,1000
3422,26-35,Male,Maharashtra,T30,1000
3423,36-45,Female,Karnataka,B30,10000
3424,18-25,Male,UP,B30,5000
3425,18-25,Male,Karnataka,T30,10000
3426,46-55,Female,Delhi,T30,10000
3427,18-25,Male,West Bengal,B30,2000
3428,36-45,Male,UP,B30,2000
3429,26-35,Male,Delhi,B30,2000
3430,46-55,Female,Rajasthan,T30,2000
3431,46-55,Female,Delhi,B30,10000
3432,55+,Female,Delhi,B30,1000
3433,18-25,Female,Karnataka,B30,1000
3434,26-35,Male,Maharashtra,B30,2000
3435,36-45,Male,UP,T30,5000
3436,46-55,Male,UP,T30,10000
3437,26-35,Male,West Bengal,T30,5000
3438,18-25,Male,Delhi,B30,2000
3439,26-35,Female,Maharashtra,T30,10000
3440,26-35,Male,West Bengal,B30,1000
3441,36-45,Male,Maharashtra,T30,2000
3442,36-45,Male,Karnataka,B30,1000
3443,18-25,Female,Maharashtra,T30,1000
3444,36-45,Male,Karnataka,B30,500
3445,36-45,Female,Maharashtra,T30,2000
3446,26-35,Female,Maharashtra,B30,500
3447,36-45,Male,Karnataka,B30,2000
3448,36-45,Male,Tamil Nadu,B30,2000
3449,26-35,Male,Karnataka,T30,2000
3450,55+,Male,Maharashtra,B30,5000
3451,18-25,Male,Maharashtra,T30,1000
3452,46-55,Female,Maharashtra,T30,500
3453,36-45,Male,Gujarat,B30,1000
3454,36-45,Female,Maharashtra,T30,5000
3455,18-25,Female,UP,T30,2000
3456,46-55,Male,Rajasthan,T30,2000
3457,26-35,Male,UP,T30,2000
3458,36-45,Male,UP,T30,5000
3459,46-55,Male,West Bengal,T30,1000
3460,26-35,Female,Rajasthan,T30,1000
3461,46-55,Male,Gujarat,T30,1000
3462,36-45,Male,Delhi,T30,1000
3463,36-45,Male,Gujarat,T30,1000
3464,46-55,Male,Tamil Nadu,T30,10000
3465,36-45,Female,Maharashtra,T30,500
3466,26-35,Male,Gujarat,T30,2000
3467,36-45,Male,UP,T30,5000
3468,36-45,Male,Karnataka,T30,10000
3469,18-25,Female,Karnataka,B30,25000
3470,26-35,Female,Karnataka,T30,500
3471,18-25,Female,Gujarat,T30,1000
3472,18-25,Male,Delhi,T30,25000
3473,36-45,Male,Gujarat,T30,1000
3474,18-25,Male,Delhi,T30,500
3475,26-35,Male,Delhi,B30,10000
3476,26-35,Female,Rajasthan,T30,2000
3477,55+,Male,Maharashtra,T30,1000
3478,26-35,Female,UP,B30,1000
3479,46-55,Male,Punjab,B30,2000
3480,26-35,Female,Delhi,B30,2000
3481,18-25,Male,Telangana,T30,10000
3482,18-25,Male,Tamil Nadu,B30,1000
3483,26-35,Male,Delhi,B30,500
3484,18-25,Female,Karnataka,T30,1000
3485,36-45,Male,Rajasthan,T30,2000
3486,26-35,Male,West Bengal,B30,1000
3487,36-45,Male,Karnataka,T30,1000
3488,26-35,Male,Delhi,T30,2000
3489,36-45,Male,Gujarat,T30,10000
3490,26-35,Male,Delhi,T30,5000
3491,36-45,Male,Delhi,T30,2000
3492,26-35,Male,Gujarat,T30,2000
3493,36-45,Male,Tamil Nadu,B30,500
3494,46-55,Male,Maharashtra,T30,10000
3495,26-35,Male,West Bengal,B30,1000
3496,26-35,Male,Delhi,T30,1000
3497,46-55,Female,Gujarat,B30,2000
3498,26-35,Female,Karnataka,T30,1000
3499,36-45,Male,Tamil Nadu,T30,2000
3500,26-35,Female,Tamil Nadu,T30,2000
3501,26-35,Female,Maharashtra,T30,2000
3502,36-45,Male,West Bengal,T30,25000
3503,26-35,Male,UP,T30,5000
3504,46-55,Male,UP,T30,5000
3505,26-35,Male,West Bengal,T30,2000
3506,18-25,Female,Telangana,T30,1000
3507,26-35,Male,Tamil Nadu,B30,500
3508,46-55,Female,Delhi,T30,2000
3509,46-55,Male,West Bengal,B30,2000
3510,36-45,Female,UP,B30,1000
3511,26-35,Male,Delhi,T30,10000
3512,36-45,Male,Delhi,T30,2000
3513,46-55,Female,Telangana,B30,2000
3514,26-35,Female,Gujarat,T30,2000
3515,26-35,Female,Maharashtra,T30,5000
3516,36-45,Male,Tamil Nadu,T30,500
3517,46-55,Male,Delhi,T30,1000
3518,36-45,Male,Delhi,B30,10000
3519,26-35,Female,Maharashtra,T30,500
3520,18-25,Male,Delhi,B30,2000
3521,18-25,Male,Karnataka,B30,1000
3522,55+,Female,Maharashtra,B30,2000
3523,46-55,Male,UP,B30,2000
3524,36-45,Male,Gujarat,T30,5000
3525,26-35,Female,Karnataka,T30,1000
3526,36-45,Female,Maharashtra,B30,2000
3527,18-25,Male,Punjab,B30,5000
3528,36-45,Female,Tamil Nadu,T30,1000
3529,46-55,Male,Karnataka,B30,5000
3530,18-25,Male,Maharashtra,T30,1000
3531,26-35,Male,Delhi,T30,1000
3532,18-25,Female,Rajasthan,B30,2000
3533,26-35,Female,Karnataka,T30,1000
3534,36-45,Male,Punjab,B30,5000
3535,26-35,Female,Telangana,T30,1000
3536,36-45,Male,Delhi,B30,5000
3537,36-45,Female,Punjab,T30,500
3538,46-55,Male,Punjab,B30,1000
3539,46-55,Female,Rajasthan,T30,10000
3540,36-45,Male,Karnataka,T30,2000
3541,26-35,Female,Delhi,T30,2000
3542,26-35,Male,Maharashtra,T30,5000
3543,36-45,Male,Maharashtra,B30,500
3544,18-25,Female,Rajasthan,T30,5000
3545,46-55,Female,Telangana,B30,500
3546,26-35,Other,Gujarat,T30,2000
3547,46-55,Male,Gujarat,T30,2000
3548,36-45,Male,Karnataka,B30,1000
3549,46-55,Female,West Bengal,T30,10000
3550,46-55,Male,West Bengal,T30,2000
3551,18-25,Female,Delhi,T30,1000
3552,36-45,Male,Gujarat,T30,10000
3553,26-35,Female,Maharashtra,T30,5000
3554,55+,Male,Delhi,T30,5000
3555,36-45,Female,Tamil Nadu,T30,2000
3556,18-25,Female,Tamil Nadu,B30,2000
3557,55+,Female,West Bengal,B30,5000
3558,26-35,Female,Tamil Nadu,B30,1000
3559,26-35,Male,Maharashtra,T30,2000
3560,36-45,Female,Punjab,T30,2000
3561,46-55,Female,Gujarat,T30,1000
3562,55+,Female,UP,B30,1000
3563,36-45,Female,Rajasthan,T30,1000
3564,26-35,Male,Delhi,T30,500
3565,26-35,Female,Telangana,T30,5000
3566,26-35,Female,Punjab,T30,5000
3567,26-35,Male,Maharashtra,T30,5000
3568,36-45,Female,Maharashtra,T30,10000
3569,36-45,Male,Punjab,B30,500
3570,36-45,Male,Delhi,B30,10000
3571,18-25,Male,Rajasthan,B30,2000
3572,26-35,Female,Maharashtra,B30,2000
3573,26-35,Male,Gujarat,T30,1000
3574,36-45,Male,West Bengal,B30,2000
3575,26-35,Male,Telangana,T30,5000
3576,26-35,Male,Gujarat,T30,500
3577,26-35,Male,Maharashtra,B30,25000
3578,36-45,Male,Karnataka,T30,10000
3579,26-35,Female,Delhi,T30,10000
3580,26-35,Male,Tamil Nadu,T30,2000
3581,36-45,Male,Karnataka,T30,10000
3582,36-45,Male,Delhi,T30,1000
3583,18-25,Female,West Bengal,B30,10000
3584,26-35,Male,Delhi,B30,10000
3585,26-35,Male,Rajasthan,B30,2000
3586,26-35,Female,Delhi,T30,5000
3587,26-35,Male,Karnataka,B30,2000
3588,26-35,Male,Rajasthan,T30,10000
3589,26-35,Male,Rajasthan,B30,500
3590,46-55,Male,Tamil Nadu,T30,10000
3591,26-35,Male,Delhi,T30,1000
3592,26-35,Male,Tamil Nadu,B30,5000
3593,26-35,Male,Rajasthan,B30,500
3594,55+,Female,Delhi,T30,1000
3595,36-45,Male,Maharashtra,T30,1000
3596,36-45,Male,Tamil Nadu,B30,25000
3597,36-45,Male,Tamil Nadu,T30,1000
3598,26-35,Male,Delhi,B30,2000
3599,55+,Male,Karnataka,T30,1000
3600,26-35,Male,Maharashtra,B30,25000
3601,26-35,Female,Maharashtra,T30,2000
3602,18-25,Female,Rajasthan,B30,2000
3603,46-55,Female,Karnataka,T30,10000
3604,18-25,Male,Maharashtra,T30,5000
3605,36-45,Male,Telangana,T30,5000
3606,18-25,Male,Delhi,T30,2000
3607,26-35,Female,Delhi,T30,2000
3608,26-35,Female,Punjab,T30,5000
3609,46-55,Male,Maharashtra,T30,500
3610,18-25,Male,Telangana,T30,2000
3611,36-45,Male,Gujarat,B30,25000
3612,36-45,Female,Karnataka,T30,5000
3613,46-55,Male,Tamil Nadu,T30,2000
3614,46-55,Male,Karnataka,T30,1000
3615,55+,Male,Rajasthan,B30,2000
3616,26-35,Male,Maharashtra,T30,2000
3617,26-35,Other,Rajasthan,T30,2000
3618,26-35,Male,Punjab,T30,25000
3619,36-45,Male,Karnataka,B30,2000
3620,26-35,Male,Maharashtra,B30,2000
3621,36-45,Male,Maharashtra,T30,1000
3622,18-25,Female,Delhi,T30,5000
3623,18-25,Male,Maharashtra,T30,2000
3624,36-45,Male,Delhi,B30,5000
3625,46-55,Female,West Bengal,T30,1000
3626,36-45,Male,Karnataka,T30,2000
3627,18-25,Female,UP,T30,25000
3628,55+,Male,Karnataka,B30,1000
3629,36-45,Male,Maharashtra,B30,1000
3630,36-45,Male,Maharashtra,T30,2000
3631,26-35,Male,West Bengal,T30,2000
3632,36-45,Male,West Bengal,T30,500
3633,26-35,Male,West Bengal,T30,25000
3634,55+,Female,Delhi,T30,1000
3635,26-35,Male,UP,T30,500
3636,36-45,Female,Maharashtra,T30,1000
3637,36-45,Female,Maharashtra,T30,2000
3638,18-25,Male,Gujarat,T30,1000
3639,36-45,Male,West Bengal,T30,1000
3640,36-45,Male,Karnataka,T30,2000
3641,36-45,Male,Maharashtra,B30,5000
3642,26-35,Male,Maharashtra,T30,5000
3643,46-55,Male,Maharashtra,T30,2000
3644,36-45,Male,West Bengal,T30,1000
3645,18-25,Female,West Bengal,T30,25000
3646,36-45,Female,West Bengal,T30,1000
3647,46-55,Male,Rajasthan,T30,1000
3648,36-45,Male,Maharashtra,T30,1000
3649,26-35,Male,West Bengal,T30,5000
3650,36-45,Male,Delhi,T30,1000
3651,26-35,Male,Tamil Nadu,B30,1000
3652,36-45,Female,Gujarat,T30,1000
3653,36-45,Male,Gujarat,T30,2000
3654,18-25,Female,Delhi,B30,10000
3655,26-35,Male,Delhi,B30,1000
3656,26-35,Male,UP,T30,1000
3657,26-35,Male,Rajasthan,T30,2000
3658,26-35,Male,Delhi,T30,1000
3659,46-55,Female,Tamil Nadu,B30,25000
3660,36-45,Male,Maharashtra,B30,10000
3661,36-45,Male,West Bengal,T30,500
3662,26-35,Male,West Bengal,B30,10000
3663,18-25,Female,Delhi,T30,1000
3664,26-35,Female,Karnataka,T30,1000
3665,36-45,Female,Gujarat,T30,1000
3666,36-45,Male,Delhi,B30,500
3667,36-45,Male,Gujarat,T30,5000
3668,26-35,Male,Delhi,T30,1000
3669,18-25,Female,Rajasthan,B30,1000
3670,46-55,Female,Maharashtra,B30,5000
3671,18-25,Male,Delhi,B30,500
3672,18-25,Male,Maharashtra,T30,1000
3673,26-35,Male,UP,T30,2000
3674,36-45,Male,Karnataka,T30,1000
3675,55+,Male,Tamil Nadu,B30,2000
3676,18-25,Female,Delhi,T30,2000
3677,26-35,Male,Maharashtra,T30,1000
3678,36-45,Female,Tamil Nadu,T30,1000
3679,46-55,Male,Delhi,B30,1000
3680,36-45,Female,Telangana,B30,2000
3681,46-55,Female,Karnataka,T30,1000
3682,36-45,Female,Maharashtra,T30,1000
3683,26-35,Male,Maharashtra,T30,10000
3684,36-45,Female,Delhi,T30,10000
3685,46-55,Female,Delhi,T30,25000
3686,36-45,Male,Delhi,T30,2000
3687,36-45,Male,Delhi,T30,1000
3688,26-35,Female,UP,T30,5000
3689,36-45,Female,Maharashtra,B30,10000
3690,36-45,Male,Rajasthan,T30,500
3691,36-45,Male,Karnataka,B30,500
3692,36-45,Male,UP,T30,2000
3693,26-35,Male,West Bengal,T30,500
3694,36-45,Female,Maharashtra,B30,2000
3695,26-35,Male,Telangana,B30,2000
3696,18-25,Male,Maharashtra,B30,500
3697,46-55,Male,Delhi,T30,5000
3698,18-25,Female,Punjab,B30,1000
3699,36-45,Female,Delhi,T30,1000
3700,55+,Male,West Bengal,T30,5000
3701,18-25,Male,Punjab,T30,2000
3702,26-35,Female,West Bengal,T30,2000
3703,36-45,Male,West Bengal,B30,500
3704,18-25,Male,West Bengal,T30,5000
3705,46-55,Male,Tamil Nadu,T30,5000
3706,18-25,Male,Telangana,T30,1000
3707,46-55,Male,Tamil Nadu,T30,25000
3708,18-25,Female,West Bengal,T30,1000
3709,55+,Female,Gujarat,T30,2000
3710,46-55,Male,Tamil Nadu,T30,2000
3711,36-45,Male,UP,T30,2000
3712,36-45,Male,Maharashtra,T30,2000
3713,18-25,Male,Karnataka,T30,2000
3714,18-25,Male,Tamil Nadu,B30,5000
3715,26-35,Male,Maharashtra,T30,10000
3716,36-45,Male,Telangana,T30,5000
3717,46-55,Male,Rajasthan,T30,5000
3718,36-45,Male,Delhi,T30,500
3719,36-45,Male,Delhi,T30,1000
3720,36-45,Male,West Bengal,B30,1000
3721,46-55,Male,Delhi,T30,10000
3722,36-45,Male,Rajasthan,B30,5000
3723,55+,Male,Delhi,T30,500
3724,18-25,Male,Rajasthan,T30,5000
3725,26-35,Male,Karnataka,B30,1000
3726,55+,Male,Karnataka,B30,2000
3727,46-55,Male,Maharashtra,T30,2000
3728,26-35,Male,Punjab,T30,1000
3729,55+,Female,Delhi,T30,2000
3730,46-55,Female,Delhi,T30,2000
3731,18-25,Male,Maharashtra,T30,2000
3732,46-55,Male,Karnataka,T30,10000
3733,46-55,Male,Maharashtra,T30,2000
3734,26-35,Male,Karnataka,T30,5000
3735,36-45,Male,UP,B30,5000
3736,55+,Male,Karnataka,T30,500
3737,36-45,Male,Maharashtra,B30,1000
3738,46-55,Female,Delhi,B30,2000
3739,18-25,Male,Maharashtra,T30,2000
3740,36-45,Male,UP,T30,5000
3741,26-35,Male,Delhi,T30,2000
3742,18-25,Male,Maharashtra,T30,5000
3743,36-45,Female,Telangana,T30,10000
3744,36-45,Male,Karnataka,T30,5000
3745,36-45,Female,Karnataka,T30,1000
3746,55+,Male,Telangana,B30,1000
3747,36-45,Female,Tamil Nadu,B30,5000
3748,18-25,Male,Delhi,B30,2000
3749,55+,Male,Rajasthan,B30,2000
3750,26-35,Female,Delhi,B30,25000
3751,36-45,Female,Karnataka,T30,2000
3752,18-25,Female,Rajasthan,B30,500
3753,55+,Male,Telangana,T30,1000
3754,26-35,Male,Tamil Nadu,B30,1000
3755,26-35,Male,Karnataka,T30,2000
3756,26-35,Male,Maharashtra,B30,500
3757,18-25,Male,Tamil Nadu,B30,25000
3758,26-35,Male,Delhi,B30,500
3759,18-25,Male,Karnataka,B30,1000
3760,46-55,Male,Gujarat,T30,5000
3761,55+,Male,West Bengal,B30,25000
3762,46-55,Male,Maharashtra,T30,2000
3763,26-35,Female,Karnataka,T30,1000
3764,18-25,Male,Maharashtra,T30,1000
3765,18-25,Male,Maharashtra,T30,10000
3766,26-35,Male,Delhi,B30,500
3767,36-45,Male,Telangana,T30,500
3768,46-55,Female,Gujarat,T30,500
3769,36-45,Male,UP,B30,2000
3770,55+,Male,Karnataka,B30,10000
3771,26-35,Female,Maharashtra,T30,2000
3772,36-45,Female,Maharashtra,T30,2000
3773,26-35,Female,Maharashtra,T30,1000
3774,26-35,Female,Gujarat,B30,2000
3775,36-45,Female,Delhi,B30,2000
3776,36-45,Female,Maharashtra,T30,500
3777,26-35,Male,UP,T30,500
3778,18-25,Female,Delhi,T30,2000
3779,26-35,Male,Karnataka,B30,10000
3780,18-25,Female,Delhi,B30,2000
3781,36-45,Male,UP,T30,1000
3782,26-35,Male,West Bengal,T30,1000
3783,26-35,Male,Karnataka,B30,5000
3784,36-45,Female,UP,T30,5000
3785,36-45,Male,Gujarat,T30,5000
3786,36-45,Female,Rajasthan,B30,25000
3787,26-35,Male,Punjab,B30,1000
3788,26-35,Male,Delhi,T30,1000
3789,46-55,Male,Delhi,B30,1000
3790,26-35,Male,Tamil Nadu,T30,2000
3791,36-45,Male,Tamil Nadu,T30,500
3792,55+,Male,UP,T30,1000
3793,26-35,Male,Maharashtra,T30,5000
3794,36-45,Female,Karnataka,B30,500
3795,26-35,Male,Tamil Nadu,T30,5000
3796,46-55,Female,Karnataka,B30,1000
3797,26-35,Male,Maharashtra,B30,1000
3798,26-35,Female,Maharashtra,T30,5000
3799,26-35,Female,Maharashtra,T30,5000
3800,46-55,Female,Tamil Nadu,B30,1000
3801,36-45,Male,Karnataka,B30,2000
3802,18-25,Female,Maharashtra,T30,1000
3803,36-45,Male,Gujarat,T30,2000
3804,18-25,Male,Rajasthan,T30,5000
3805,26-35,Female,Delhi,T30,1000
3806,36-45,Female,Gujarat,B30,2000
3807,26-35,Male,Maharashtra,T30,2000
3808,46-55,Male,Rajasthan,T30,2000
3809,36-45,Male,Telangana,B30,2000
3810,55+,Female,Maharashtra,B30,1000
3811,46-55,Male,Gujarat,T30,500
3812,26-35,Male,Maharashtra,T30,500
3813,46-55,Male,Telangana,T30,25000
3814,46-55,Male,Karnataka,T30,500
3815,55+,Male,Tamil Nadu,T30,2000
3816,18-25,Female,Gujarat,T30,5000
3817,46-55,Male,Delhi,T30,10000
3818,18-25,Male,Karnataka,T30,1000
3819,36-45,Male,Maharashtra,B30,2000
3820,26-35,Female,Tamil Nadu,T30,5000
3821,46-55,Female,Rajasthan,T30,10000
3822,26-35,Female,Rajasthan,T30,10000
3823,36-45,Female,Tamil Nadu,T30,2000
3824,36-45,Female,Gujarat,T30,2000
3825,18-25,Male,Maharashtra,B30,5000
3826,36-45,Female,Gujarat,B30,2000
3827,36-45,Male,Maharashtra,T30,2000
3828,36-45,Male,Maharashtra,T30,25000
3829,18-25,Male,West Bengal,B30,25000
3830,18-25,Male,Delhi,B30,10000
3831,26-35,Male,Karnataka,T30,1000
3832,46-55,Female,Rajasthan,B30,1000
3833,26-35,Male,Tamil Nadu,T30,2000
3834,26-35,Female,Karnataka,T30,5000
3835,26-35,Female,Karnataka,T30,1000
3836,36-45,Male,Rajasthan,B30,2000
3837,26-35,Male,Karnataka,B30,1000
3838,18-25,Male,UP,B30,5000
3839,26-35,Male,Delhi,B30,5000
3840,36-45,Female,Tamil Nadu,B30,2000
3841,46-55,Male,Delhi,T30,5000
3842,18-25,Male,Tamil Nadu,T30,2000
3843,46-55,Female,Tamil Nadu,T30,10000
3844,18-25,Female,Tamil Nadu,B30,2000
3845,26-35,Male,Tamil Nadu,T30,2000
3846,18-25,Female,Karnataka,B30,5000
3847,46-55,Male,UP,T30,500
3848,36-45,Female,Delhi,T30,2000
3849,26-35,Male,Karnataka,T30,25000
3850,26-35,Female,Delhi,B30,5000
3851,36-45,Male,Delhi,T30,25000
3852,18-25,Female,Delhi,B30,2000
3853,18-25,Female,West Bengal,T30,2000
3854,46-55,Female,West Bengal,B30,500
3855,26-35,Female,Delhi,T30,2000
3856,36-45,Female,Punjab,T30,1000
3857,26-35,Female,Delhi,T30,2000
3858,18-25,Female,Rajasthan,B30,500
3859,46-55,Male,Delhi,T30,2000
3860,46-55,Female,Karnataka,B30,10000
3861,36-45,Male,West Bengal,B30,5000
3862,26-35,Female,Tamil Nadu,T30,1000
3863,36-45,Female,Karnataka,B30,1000
3864,26-35,Female,Rajasthan,B30,1000
3865,36-45,Female,West Bengal,T30,500
3866,36-45,Male,UP,B30,25000
3867,46-55,Female,Delhi,T30,5000
3868,36-45,Male,Maharashtra,B30,5000
3869,46-55,Male,Punjab,T30,5000
3870,26-35,Female,Delhi,B30,2000
3871,18-25,Female,Maharashtra,T30,5000
3872,36-45,Female,Delhi,T30,1000
3873,18-25,Male,West Bengal,T30,2000
3874,36-45,Male,Tamil Nadu,T30,1000
3875,36-45,Male,Delhi,T30,25000
3876,26-35,Male,Maharashtra,B30,500
3877,18-25,Male,Karnataka,T30,500
3878,46-55,Male,Maharashtra,T30,25000
3879,18-25,Female,Maharashtra,T30,5000
3880,46-55,Male,Tamil Nadu,T30,2000
3881,18-25,Female,Delhi,B30,5000
3882,36-45,Male,Maharashtra,B30,10000
3883,55+,Male,Karnataka,T30,10000
3884,46-55,Male,Telangana,T30,10000
3885,46-55,Female,Delhi,T30,5000
3886,46-55,Male,Delhi,T30,1000
3887,36-45,Female,Karnataka,B30,2000
3888,36-45,Female,Maharashtra,T30,2000
3889,36-45,Female,West Bengal,T30,5000
3890,46-55,Male,Rajasthan,T30,25000
3891,46-55,Female,Maharashtra,B30,2000
3892,46-55,Female,West Bengal,B30,5000
3893,36-45,Female,UP,B30,1000
3894,36-45,Male,UP,B30,2000
3895,55+,Female,Tamil Nadu,T30,5000
3896,26-35,Male,Maharashtra,B30,500
3897,26-35,Male,West Bengal,T30,10000
3898,55+,Female,Gujarat,T30,10000
3899,36-45,Female,Gujarat,B30,10000
3900,26-35,Male,Telangana,T30,500
3901,46-55,Male,Tamil Nadu,B30,5000
3902,46-55,Female,Karnataka,B30,10000
3903,26-35,Female,Karnataka,B30,25000
3904,26-35,Female,Delhi,B30,500
